"2022-04-21";"12:13:04";"WinControl (rev 1142) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2022-04-21 08:05:58.341";"2022-04-21";"08:05:58";"SCHS";"";"Chart start ";""
"2022-04-21 08:08:27.327";"2022-04-21";"08:08:27";"SLCS";"";"Light Curve start ";"Hm1-1"
"2022-04-21 08:08:27.327";"2022-04-21";"08:08:27";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 22.792 ) ";""
"2022-04-21 08:08:27.327";"2022-04-21";"08:08:27";"REG2";"";"#1: alpha: 0.280, ETRm: 23.238, Ik: 82.949 ";""
"2022-04-21 08:08:29.017";"2022-04-21";"08:08:29";"FO";"1";"84";"192";"0";"0.563";"0.0";"-";"-";"84";"192";"0.563"
"2022-04-21 08:08:59.314";"2022-04-21";"08:08:59";"F";"2";"91";"195";"66";"0.533";"14.8";"85";"- 0.015";"84";"192";"0.563"
"2022-04-21 08:09:29.605";"2022-04-21";"08:09:29";"F";"3";"89";"177";"90";"0.497";"18.8";"81";"0.085";"84";"192";"0.563"
"2022-04-21 08:09:59.897";"2022-04-21";"08:09:59";"F";"4";"86";"146";"125";"0.411";"21.6";"74";"0.315";"84";"192";"0.563"
"2022-04-21 08:10:30.192";"2022-04-21";"08:10:30";"F";"5";"89";"124";"190";"0.282";"22.5";"68";"0.548";"84";"192";"0.563"
"2022-04-21 08:11:00.494";"2022-04-21";"08:11:00";"F";"6";"89";"111";"285";"0.198";"23.7";"64";"0.730";"84";"192";"0.563"
"2022-04-21 08:11:30.790";"2022-04-21";"08:11:30";"F";"7";"90";"104";"420";"0.135";"23.8";"61";"0.846";"84";"192";"0.563"
"2022-04-21 08:12:01.079";"2022-04-21";"08:12:01";"F";"8";"93";"100";"625";"0.070";"18.4";"60";"0.920";"84";"192";"0.563"
"2022-04-21 08:12:31.384";"2022-04-21";"08:12:31";"F";"9";"95";"103";"820";"0.078";"26.9";"61";"0.864";"84";"192";"0.563"
"2022-04-21 08:12:33.939";"2022-04-21";"08:12:33";"SLCE";"";"Light Curve end ";""
"2022-04-21 08:12:52.482";"2022-04-21";"08:12:52";"SLCS";"";"Light Curve start ";"Hm1-2"
"2022-04-21 08:12:52.482";"2022-04-21";"08:12:52";"REG1";"";"#1: alpha: 0.336, ETRm: 29.135, Ik: 86.621   ( beta: 0.002, ETRmPot: 30.319 ) ";""
"2022-04-21 08:12:52.482";"2022-04-21";"08:12:52";"REG2";"";"#1: alpha: 0.255, ETRm: 28.684, Ik: 112.626 ";""
"2022-04-21 08:12:54.179";"2022-04-21";"08:12:54";"FO";"10";"93";"271";"0";"0.657";"0.0";"-";"-";"93";"271";"0.657"
"2022-04-21 08:13:24.472";"2022-04-21";"08:13:24";"F";"11";"104";"256";"66";"0.594";"16.5";"91";"0.059";"93";"271";"0.657"
"2022-04-21 08:13:54.767";"2022-04-21";"08:13:54";"F";"12";"89";"184";"90";"0.516";"19.5";"80";"0.473";"93";"271";"0.657"
"2022-04-21 08:14:25.062";"2022-04-21";"08:14:25";"F";"13";"89";"152";"125";"0.414";"21.7";"73";"0.783";"93";"271";"0.657"
"2022-04-21 08:14:55.362";"2022-04-21";"08:14:55";"F";"14";"92";"135";"190";"0.319";"25.5";"69";"1.007";"93";"271";"0.657"
"2022-04-21 08:15:25.656";"2022-04-21";"08:15:25";"F";"15";"89";"117";"285";"0.239";"28.6";"64";"1.316";"93";"271";"0.657"
"2022-04-21 08:15:55.945";"2022-04-21";"08:15:55";"F";"16";"88";"105";"420";"0.162";"28.6";"60";"1.581";"93";"271";"0.657"
"2022-04-21 08:16:26.240";"2022-04-21";"08:16:26";"F";"17";"89";"101";"625";"0.119";"31.2";"59";"1.683";"93";"271";"0.657"
"2022-04-21 08:16:56.538";"2022-04-21";"08:16:56";"F";"18";"93";"101";"820";"0.079";"27.2";"59";"1.683";"93";"271";"0.657"
"2022-04-21 08:16:59.825";"2022-04-21";"08:16:59";"SLCE";"";"Light Curve end ";""
"2022-04-21 08:17:54.823";"2022-04-21";"08:17:54";"SLCS";"";"Light Curve start ";"Hm1-3"
"2022-04-21 08:17:54.823";"2022-04-21";"08:17:54";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.011, ETRmPot: 27.216 ) ";""
"2022-04-21 08:17:54.823";"2022-04-21";"08:17:54";"REG2";"";"#1: alpha: 0.261, ETRm: 33.593, Ik: 128.663 ";""
"2022-04-21 08:17:56.531";"2022-04-21";"08:17:56";"FO";"19";"56";"168";"0";"0.667";"0.0";"-";"-";"56";"168";"0.667"
"2022-04-21 08:18:26.830";"2022-04-21";"08:18:26";"F";"20";"63";"158";"66";"0.601";"16.7";"55";"0.063";"56";"168";"0.667"
"2022-04-21 08:18:57.127";"2022-04-21";"08:18:57";"F";"21";"66";"154";"90";"0.571";"21.6";"54";"0.091";"56";"168";"0.667"
"2022-04-21 08:19:27.415";"2022-04-21";"08:19:27";"F";"22";"65";"120";"125";"0.458";"24.0";"49";"0.400";"56";"168";"0.667"
"2022-04-21 08:19:57.709";"2022-04-21";"08:19:57";"F";"23";"66";"104";"190";"0.365";"29.1";"46";"0.615";"56";"168";"0.667"
"2022-04-21 08:20:28.009";"2022-04-21";"08:20:28";"F";"24";"66";"90";"285";"0.267";"32.0";"43";"0.867";"56";"168";"0.667"
