"2022-04-29";"12:32:19";"WinControl (rev 1142) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2022-04-29 08:07:10.178";"2022-04-29";"08:07:10";"SCHS";"";"Chart start ";""
"2022-04-29 08:13:24.645";"2022-04-29";"08:13:24";"SLCS";"";"Light Curve start ";"Hm4-1"
"2022-04-29 08:13:24.645";"2022-04-29";"08:13:24";"REG1";"";"#1: alpha: 0.302, ETRm: 30.738, Ik: 101.865   ( beta: 0.012, ETRmPot: 36.225 ) ";" "
"2022-04-29 08:13:24.645";"2022-04-29";"08:13:24";"REG2";"";"#1: alpha: 0.241, ETRm: 29.683, Ik: 122.973 ";" "
"2022-04-29 08:13:26.390";"2022-04-29";"08:13:26";"FO";"1";"85";"172";"0";"0.506";"0.0";"-";"-";"85";"172";"0.506"
"2022-04-29 08:13:56.681";"2022-04-29";"08:13:56";"F";"2";"94";"183";"66";"0.486";"13.5";"88";"- 0.060";"85";"172";"0.506"
"2022-04-29 08:14:26.979";"2022-04-29";"08:14:26";"F";"3";"90";"184";"90";"0.511";"19.3";"88";"- 0.065";"85";"172";"0.506"
"2022-04-29 08:14:57.273";"2022-04-29";"08:14:57";"F";"4";"94";"163";"125";"0.423";"22.2";"83";"0.055";"85";"172";"0.506"
"2022-04-29 08:15:27.569";"2022-04-29";"08:15:27";"F";"5";"91";"140";"190";"0.350";"27.9";"76";"0.229";"85";"172";"0.506"
"2022-04-29 08:15:57.862";"2022-04-29";"08:15:57";"F";"6";"91";"122";"285";"0.254";"30.4";"71";"0.410";"85";"172";"0.506"
"2022-04-29 08:16:28.159";"2022-04-29";"08:16:28";"F";"7";"93";"113";"420";"0.177";"31.2";"68";"0.522";"85";"172";"0.506"
"2022-04-29 08:16:58.462";"2022-04-29";"08:16:58";"F";"8";"96";"107";"625";"0.103";"27.0";"65";"0.607";"85";"172";"0.506"
"2022-04-29 08:17:28.752";"2022-04-29";"08:17:28";"F";"9";"97";"106";"820";"0.085";"29.3";"65";"0.623";"85";"172";"0.506"
"2022-04-29 08:17:31.264";"2022-04-29";"08:17:31";"SLCE";"";"Light Curve end ";""
"2022-04-29 08:18:16.119";"2022-04-29";"08:18:16";"SLCS";"";"Light Curve start ";"Hm4-2"
"2022-04-29 08:18:16.119";"2022-04-29";"08:18:16";"REG1";"";"#1: alpha: 0.241, ETRm: 13.473, Ik: 55.866   ( beta: 0.001, ETRmPot: 13.831 ) ";" "
"2022-04-29 08:18:16.119";"2022-04-29";"08:18:16";"REG2";"";"#1: alpha: 0.170, ETRm: 13.341, Ik: 78.688 ";" "
"2022-04-29 08:18:17.844";"2022-04-29";"08:18:17";"FO";"10";"96";"169";"0";"0.432";"0.0";"-";"-";"96";"169";"0.432"
"2022-04-29 08:18:48.139";"2022-04-29";"08:18:48";"F";"11";"110";"154";"66";"0.286";"7.9";"91";"0.097";"96";"169";"0.432"
"2022-04-29 08:19:18.436";"2022-04-29";"08:19:18";"F";"12";"107";"155";"90";"0.310";"11.7";"91";"0.090";"96";"169";"0.432"
"2022-04-29 08:19:48.730";"2022-04-29";"08:19:48";"F";"13";"109";"145";"125";"0.248";"13.0";"88";"0.166";"96";"169";"0.432"
"2022-04-29 08:20:19.027";"2022-04-29";"08:20:19";"F";"14";"108";"131";"190";"0.176";"14.0";"82";"0.290";"96";"169";"0.432"
"2022-04-29 08:20:49.328";"2022-04-29";"08:20:49";"F";"15";"109";"122";"285";"0.107";"12.8";"79";"0.385";"96";"169";"0.432"
"2022-04-29 08:21:19.622";"2022-04-29";"08:21:19";"F";"16";"110";"119";"420";"0.076";"13.4";"78";"0.420";"96";"169";"0.432"
"2022-04-29 08:21:49.918";"2022-04-29";"08:21:49";"F";"17";"112";"117";"625";"0.043";"11.3";"77";"0.444";"96";"169";"0.432"
"2022-04-29 08:22:20.215";"2022-04-29";"08:22:20";"F";"18";"114";"119";"820";"0.042";"14.5";"78";"0.420";"96";"169";"0.432"
"2022-04-29 08:22:22.787";"2022-04-29";"08:22:22";"SLCE";"";"Light Curve end ";""
"2022-04-29 08:23:53.429";"2022-04-29";"08:23:53";"SLCS";"";"Light Curve start ";"Hm4-3"
"2022-04-29 08:23:53.429";"2022-04-29";"08:23:53";"REG1";"";"#1: alpha: 0.351, ETRm: 19.265, Ik: 54.861   ( beta: 0.009, ETRmPot: 21.626 ) ";" "
"2022-04-29 08:23:53.429";"2022-04-29";"08:23:53";"REG2";"";"#1: alpha: 0.275, ETRm: 18.002, Ik: 65.469 ";" "
"2022-04-29 08:23:55.100";"2022-04-29";"08:23:55";"FO";"19";"88";"214";"0";"0.589";"0.0";"-";"-";"88";"214";"0.589"
"2022-04-29 08:24:25.395";"2022-04-29";"08:24:25";"F";"20";"95";"172";"66";"0.448";"12.4";"80";"0.244";"88";"214";"0.589"
"2022-04-29 08:24:55.689";"2022-04-29";"08:24:55";"F";"21";"97";"177";"90";"0.452";"17.1";"81";"0.209";"88";"214";"0.589"
"2022-04-29 08:25:25.986";"2022-04-29";"08:25:25";"F";"22";"98";"148";"125";"0.338";"17.7";"74";"0.446";"88";"214";"0.589"
"2022-04-29 08:25:56.278";"2022-04-29";"08:25:56";"F";"23";"96";"130";"190";"0.262";"20.9";"70";"0.646";"88";"214";"0.589"
"2022-04-29 08:26:26.575";"2022-04-29";"08:26:26";"F";"24";"98";"116";"285";"0.155";"18.6";"65";"0.845";"88";"214";"0.589"
"2022-04-29 08:26:56.873";"2022-04-29";"08:26:56";"F";"25";"100";"112";"420";"0.107";"18.9";"64";"0.911";"88";"214";"0.589"
"2022-04-29 08:27:27.160";"2022-04-29";"08:27:27";"F";"26";"104";"109";"625";"0.046";"12.1";"63";"0.963";"88";"214";"0.589"
"2022-04-29 08:27:57.460";"2022-04-29";"08:27:57";"F";"27";"103";"109";"820";"0.055";"18.9";"63";"0.963";"88";"214";"0.589"
